text,sentiment,source,label
جيد. الفندق جيد جداً بشكل عام انصح بتجربته...,neutral,HARD,1
فيلم عربى م الدرجة الاولى . ولكن النجمتين للرسائل . وعشان جابت سيرة المنصورة . لكن غير كده . فيلم عربى وش . تنقصها الكثير لتصبح رواية . شخصيات سطحية واحداث متوقعة ولغة الى حد _ماعدا الرسائل_مش فنية اوى . معجبتنيش,negative,LABR,0
مخيب للأمل. الخصوصيه والهدوء. 1-وجود الناموس الذي ازعجنا وشوهنا2-الثيل القديم والمتسخ والمقزز 3-تجمع الماء حول المسبح4-الرائحه الكريهه من الثيل والمجاري 5-غرق المكان بالماء بعد سباحة الاطفال6-لايوجد شاطئ معد للسباحه .,negative,HARD,0
استثنائي. خدمة ممتازةطاقم العمل ممتازالاستقبال لائق. الفندق قديم بحاجة لتجديد,positive,HARD,2
“نرجوا تحسين المستوى”. الافطار جيدقريب من الحرم. تاخر في القبول الى ما بعد الخامسة مساءغرفة ضيقة جدانقص كثير من مميزات ال4نجوم داخل الغرفةعدم وجود مواقف,negative,HARD,0
“وجدت التعاون والخدمة الممتازة”. قسم الاستقبال يتميزون بالاحترافيه والمعاملة الممتاز والابتسامة موجوده بشكل دائم.,neutral,HARD,1
ضعيف جداً. لم يعجبني شيئ. موظف الاستقبال سيئ,negative,HARD,0
“فندق ممتاز”. الموقع حلو والاستقبال ممتاز والغرف نظيفة انصح فيه.,positive,HARD,2
“ممتازة انصح فيها”. نظافة وخدمة.,positive,HARD,2
"""“الاستجمام والراحة”. كل شي ، شكرًا جراند حياة أيضآ. لا شي ، شكرًا جراند حياة""",positive,HARD,2
"""“تجربه لا تكرر”. الموقع فقط لان بجانب المترو. الغرفة ما كانت نظيفه ، طلع لنا صرصور بالسرير ، احجزو مبلغ من المال تامين و لم يتم رده بالحساب ، رد التامين الافضل يكون كاش وحين طلبت المبلغ الرد ان الكاش ممنوع فقط استرجاع المبلغ عن طريق الكرت و للاسف لن يتم استراجعه لي""",negative,HARD,0
“كانت مدة الإقامه يومين لم أقيم فيه الا يوم وخرجت لفندق اخر”. يتميز بالقرب من الحرم وكذالك وجبة الإفطار. فندق سيئ جداً ولا يستاهل المبلغ المطلوب لا يوجد نظافة وخدمات فاشله,negative,HARD,0
“مبالغ في السعر”. موقعه. السعر -الافطار -اعتقد ان تقيمه في بوكينج غير مطابق للواقع لانه لاتوجد اي فخامه ولا يوجد اطلاله للفندق وكذلك منطقه اللوبي صغيره جدا وكذلك يتوافد علي الفندق قروبات كبيره من شرق اسبا,neutral,HARD,1
“لا يستحق خمس او اربعة نجوم”. . الأثاث قديم جدا جدا جدا روائح كريهة مثل رائحة التدخيناقامتي فيه مدة 6 ساعات فقط و خرجت لسوءهالصور لا تعبر عن حقيقة الفندق,negative,HARD,0
ضعيف جداً. . النظافة سيئة للغاية,negative,HARD,0
تنسيق الكتاب جميل من حيث الألوان و الصور فالكتاب مقسم الى ٣ اقسام الاول تكلم عن سبب الاهتمام عن الاشراط و قواعد في التعامل معها الثاني العلامات الصغرى التي حدثت و لم تحدث بعد تحدث الكاتب فيها بشئ من التفصيل او الإيجاز و لربما حدث تقسيم لاحد العلامات بغير محلها الثالث الأشراط الكبرى اكثر ما أعجبني بالكتاب هو ذكر اي اشكال او تنبيه او توضيح بمربع و الاجابه عليه فكثير منها كان يدور بذهني =] ما ادري ليه استمتع جداً بكتب العريفي و احب اخلصها بسرعه و اقرأها ثاني .(),neutral,LABR,1
استثنائي. ممتاز جدا سواء موقع او خدمات.,positive,HARD,2
“رائع بكل مافي الكلمة من معنى”. كل شئ أعجبني كما أحب أن أشكر طاقم العمل في الفندق. سعر الغرفة مرتفع نوعا ما مقارنة بالفنادق المجاورة له,positive,HARD,2
“ممتاز جدا جدا اماراتي”. الفندق ممتاز جداا كله نظام اوربي اخدم نفسك بنفسك يعني تشل جنطتك وملابسك بروحك توديهم الشقه وتردهم وبارك السيارة بروحك تبركن ومواقفهم ممتاز جداا بس ما ينفع حق عوايل ينفع حق شخصين فقط. الطاقم جاد جدا المفروض يضحكو وانصح الكل يروح لس ما يكونو عندهم عيال,neutral,HARD,1
استثنائي. سرعة إجراءات الدخول وايضا الخروج والروح الجميلة بموظفين الفندق. لاشي,positive,HARD,2
ضعيف. . الشقة مسكونة بالجان ( اشباح),negative,HARD,0
مبدأياً الأربع نجوم للقصة اللي موضحاها الترجمة. الترجمة معملتش حاجه غير انها نقلت النص الإنجليزي بدون نقص أو زيادة وده بين شاعرية جبران وروعته . فأشكر د.ثروت عكاشة إنه ترجم النص للعربية. حالة القصة نفسها رائعة صافية نقلتني في جو تاني فيه راحة نفسية وسلام نفسي وكتبت من وحيها قصيدة بعد ما قرأتها. إنما المقدمة الـ 40 صفحة اللي في البداية مملة جداً جداً وشايف ان مكانها في كتاب لوحدها متبقاش مقدمة كتاب . كده كنت استمتعت بيها أكتر . لكن كده انا شفتها استغلال لقراء جبران اللي رايحين يقرأوا جبران بس عشان يقرأوا لازم يعدوا علي المقدمة . منكرش أهمية المقدمة ولكن طولها وتكرار أفكارها والاسهاب في طرح الأمثلة والأسئلة نفرني منها ومع ذلك كملتها للآخر . حاجه كمان . عبارات الشكر اللي في آخر الكتاب كلها عن ترجمة د.ثروت ! طيب ومضمون الكتاب نفسه ؟ ايه فايدة اني اجيب كتاب معروفين يشكروا في ترجمتي ؟! بس خلاص كده,neutral,LABR,1
ضعيف جداً. الاستقبال النظافة النظافةالهدوء. عدم وجود مطعم ومغسلة قريبه السعر فيه زيادة شوي,negative,HARD,0
“الفندق رائع انصح بتجربته”. المكان راقي والخدمه ممتازة. قلة المواقف وزدحام امام الفندق خاصه وقت الليل ايضا لاحظت المواقف الخارجيه ضيقه اثناء الانتقال من الطابق الاول الى الطابق الثاني واتمنى توسيعه لسيارات كبيره  ..,neutral,HARD,1
“اقامه جيده”. تواجد الشاي والحليب والماء مجانا كل يوم. تاخر المصاعد ... الاضائه خافته ... حرارة مياه الترويش,neutral,HARD,1
“مناسب للعائلات الصغيرة والكبيرة”. الموقع والخدمة والانترنت. الرائحة في الطابق التاسع,positive,HARD,2
ضعيف جداً. لا.,negative,HARD,0
استثنائي. استجابتهم وخدمتهم السريعه وقربه من الحرم. اثاث الغرف قديم جداا ويحتاج تجديد,positive,HARD,2
“مشكلة”. كل شيء أعجبني في الغرفة من خدمة مقدمة. لم يعجبني ذهاب ساعتين من الوقت وأنا أبحث عن الفندق لم اجد أحد يأخذني إلى الفندق على وجه السرعة لعدم تضييع الوقت في البحث عنه والسؤال,neutral,HARD,1
“قندق مبهر و أكثر من رائع”. ممرات الفندق و الهدوءوعموما الفندق أكثر من رائع .. الملاهي المائيه كانت وقتها مغلقه تحت الصيانة أتمنى العودة للإقامة فيه مده أطول .,positive,HARD,2
